PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2020-03-27T03:30:00Z,2020-03-27T03:00:00Z,PT30M,12.8,0.05,-45,0.7,10.2,0,0,0,0,0,0,15.7,84.1,971.0,358,4.8,135
2020-03-27T04:00:00Z,2020-03-27T03:30:00Z,PT30M,12.8,0.05,-53,0.0,10.1,0,0,0,0,0,0,15.6,83.9,970.8,359,4.8,130
2020-03-27T04:30:00Z,2020-03-27T04:00:00Z,PT30M,12.8,0.05,-60,0.0,10.1,0,0,0,0,0,0,15.4,83.9,970.7,359,4.8,125
2020-03-27T05:00:00Z,2020-03-27T04:30:00Z,PT30M,12.7,0.05,-65,0.0,10.1,0,0,0,0,0,0,15.2,83.9,970.6,359,4.8,119
2020-03-27T05:30:00Z,2020-03-27T05:00:00Z,PT30M,12.7,0.05,-71,0.0,10.1,0,0,0,0,0,0,15.1,84.0,970.5,357,4.9,113
2020-03-27T06:00:00Z,2020-03-27T05:30:00Z,PT30M,12.8,0.05,-75,0.0,10.2,0,0,0,0,0,0,15.0,84.3,970.4,353,5.1,107
2020-03-27T06:30:00Z,2020-03-27T06:00:00Z,PT30M,12.8,0.05,-80,0.0,10.1,0,0,0,0,0,0,14.8,83.9,970.5,353,5.0,101
2020-03-27T07:00:00Z,2020-03-27T06:30:00Z,PT30M,12.8,0.05,-84,1.5,9.9,0,0,0,0,0,0,14.4,83.0,970.7,355,4.8,95
2020-03-27T07:30:00Z,2020-03-27T07:00:00Z,PT30M,12.8,0.05,-88,9.5,9.8,12,36,3,16,13,18,13.8,81.9,971.0,357,4.5,88
2020-03-27T08:00:00Z,2020-03-27T07:30:00Z,PT30M,12.9,0.05,-92,35.9,9.7,67,1,0,67,63,67,13.2,80.8,971.2,359,4.2,82
2020-03-27T08:30:00Z,2020-03-27T08:00:00Z,PT30M,13.1,0.05,-96,25.5,9.6,133,115,30,163,160,258,12.6,79.6,971.4,360,4.0,76
2020-03-27T09:00:00Z,2020-03-27T08:30:00Z,PT30M,13.3,0.05,-101,32.3,9.6,217,26,8,225,215,249,12.1,78.2,971.5,359,3.9,70
2020-03-27T09:30:00Z,2020-03-27T09:00:00Z,PT30M,13.7,0.05,-105,31.1,9.6,273,79,38,311,304,364,11.9,76.2,971.5,356,3.8,63
2020-03-27T10:00:00Z,2020-03-27T09:30:00Z,PT30M,14.1,0.05,-111,16.5,9.5,247,403,219,466,500,687,11.9,73.9,971.6,352,3.7,57
2020-03-27T10:30:00Z,2020-03-27T10:00:00Z,PT30M,14.4,0.05,-116,3.5,9.4,134,803,501,635,718,924,11.9,71.9,971.6,347,3.7,52
2020-03-27T11:00:00Z,2020-03-27T10:30:00Z,PT30M,14.7,0.05,-123,0.0,9.3,97,934,646,744,852,978,11.9,70.4,971.7,341,3.7,46
2020-03-27T11:30:00Z,2020-03-27T11:00:00Z,PT30M,14.8,0.05,-131,0.0,9.3,101,953,717,818,940,975,11.8,69.6,971.8,334,3.8,41
2020-03-27T12:00:00Z,2020-03-27T11:30:00Z,PT30M,14.9,0.05,-141,0.0,9.3,100,975,781,880,1014,971,11.6,69.4,971.9,325,3.9,37
2020-03-27T12:30:00Z,2020-03-27T12:00:00Z,PT30M,15.0,0.05,-152,0.0,9.3,92,999,835,927,1070,969,11.5,69.0,971.9,321,4.0,33
2020-03-27T13:00:00Z,2020-03-27T12:30:00Z,PT30M,15.1,0.05,-166,0.0,9.3,88,1013,868,956,1104,967,11.3,68.4,971.8,319,4.3,31
2020-03-27T13:30:00Z,2020-03-27T13:00:00Z,PT30M,15.1,0.05,180,0.0,9.3,87,1017,878,965,1115,966,11.3,68.2,971.8,318,4.4,30
2020-03-27T14:00:00Z,2020-03-27T13:30:00Z,PT30M,15.1,0.05,165,9.2,9.2,253,718,615,868,977,876,11.3,68.2,971.7,317,4.4,31
2020-03-27T14:30:00Z,2020-03-27T14:00:00Z,PT30M,15.0,0.05,152,21.5,9.3,430,358,299,728,777,748,11.4,68.5,971.5,316,4.4,34
2020-03-27T15:00:00Z,2020-03-27T14:30:00Z,PT30M,14.9,0.05,140,15.7,9.3,342,504,401,743,814,804,11.5,69.2,971.3,314,4.3,37
2020-03-27T15:30:00Z,2020-03-27T15:00:00Z,PT30M,14.7,0.05,131,3.7,9.3,147,861,643,790,899,942,11.7,69.9,971.1,313,4.3,41
2020-03-27T16:00:00Z,2020-03-27T15:30:00Z,PT30M,14.6,0.05,123,0.0,9.4,83,963,662,745,853,989,11.8,70.8,970.9,312,4.1,47
2020-03-27T16:30:00Z,2020-03-27T16:00:00Z,PT30M,14.4,0.05,116,0.0,9.4,79,937,577,656,748,988,11.9,71.7,970.8,313,3.9,52
2020-03-27T17:00:00Z,2020-03-27T16:30:00Z,PT30M,14.2,0.05,110,1.1,9.3,88,865,461,550,622,961,11.8,72.4,970.8,317,3.5,58
2020-03-27T17:30:00Z,2020-03-27T17:00:00Z,PT30M,14.1,0.05,105,0.0,9.3,70,854,377,447,502,953,11.9,73.1,970.8,324,3.1,64
2020-03-27T18:00:00Z,2020-03-27T17:30:00Z,PT30M,14.0,0.05,100,0.0,9.4,62,784,269,332,366,887,12.0,74.0,970.9,335,2.8,70
2020-03-27T18:30:00Z,2020-03-27T18:00:00Z,PT30M,13.9,0.05,96,0.0,9.5,52,674,162,214,229,661,12.2,74.6,971.1,343,2.7,76
2020-03-27T19:00:00Z,2020-03-27T18:30:00Z,PT30M,13.9,0.05,92,0.0,9.5,35,467,66,101,100,307,12.3,75.0,971.3,347,2.6,82
2020-03-27T19:30:00Z,2020-03-27T19:00:00Z,PT30M,13.7,0.05,88,0.0,9.5,9,85,8,17,13,31,12.5,75.8,971.7,353,2.5,89
2020-03-27T20:00:00Z,2020-03-27T19:30:00Z,PT30M,13.4,0.05,84,0.0,9.5,0,0,0,0,0,0,12.8,76.9,972.2,1,2.3,95
2020-03-27T20:30:00Z,2020-03-27T20:00:00Z,PT30M,13.2,0.05,79,0.0,9.4,0,0,0,0,0,0,13.1,77.7,972.6,12,2.1,101
2020-03-27T21:00:00Z,2020-03-27T20:30:00Z,PT30M,12.9,0.05,75,0.0,9.2,0,0,0,0,0,0,13.6,78.1,973.0,26,2.0,107
2020-03-27T21:30:00Z,2020-03-27T21:00:00Z,PT30M,12.8,0.05,70,0.0,9.1,0,0,0,0,0,0,14.0,78.4,973.2,41,1.9,113
2020-03-27T22:00:00Z,2020-03-27T21:30:00Z,PT30M,12.7,0.05,65,0.0,9.1,0,0,0,0,0,0,14.4,78.8,973.3,57,1.9,119
2020-03-27T22:30:00Z,2020-03-27T22:00:00Z,PT30M,12.6,0.05,59,0.0,9.1,0,0,0,0,0,0,14.8,79.1,973.4,72,1.9,125
2020-03-27T23:00:00Z,2020-03-27T22:30:00Z,PT30M,12.6,0.05,52,0.0,9.1,0,0,0,0,0,0,15.1,79.4,973.5,86,1.9,130
2020-03-27T23:30:00Z,2020-03-27T23:00:00Z,PT30M,12.6,0.05,44,0.0,9.1,0,0,0,0,0,0,15.6,79.6,973.5,95,1.8,135
2020-03-28T00:00:00Z,2020-03-27T23:30:00Z,PT30M,12.6,0.05,35,0.0,9.1,0,0,0,0,0,0,16.4,79.6,973.4,101,1.6,139
2020-03-28T00:30:00Z,2020-03-28T00:00:00Z,PT30M,12.5,0.05,24,0.0,9.1,0,0,0,0,0,0,16.8,79.7,973.5,108,1.4,142
