PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2020-08-02T06:00:00Z,2020-08-02T05:30:00Z,PT30M,18.9,-63,0.0,16.9,0,0,0,0,0,0,17.9,87.8,0.0,980.1,55,1.9,98,0.06
2020-08-02T06:30:00Z,2020-08-02T06:00:00Z,PT30M,19.1,-67,0.0,17.2,1,1,0,1,1,1,18.0,88.6,0.0,980.2,48,2.1,92,0.06
2020-08-02T07:00:00Z,2020-08-02T06:30:00Z,PT30M,19.3,-71,10.2,17.4,27,3,0,27,26,27,18.0,89.0,0.0,980.1,45,2.3,86,0.06
2020-08-02T07:30:00Z,2020-08-02T07:00:00Z,PT30M,19.5,-75,15.3,17.6,82,70,14,96,78,132,18.0,88.6,0.0,980.1,45,2.8,80,0.06
2020-08-02T08:00:00Z,2020-08-02T07:30:00Z,PT30M,19.8,-79,6.2,17.7,109,332,95,204,146,457,17.9,87.5,0.0,980.2,47,3.3,74,0.06
2020-08-02T08:30:00Z,2020-08-02T08:00:00Z,PT30M,20.2,-82,3.8,17.7,132,480,181,313,245,686,17.8,85.8,0.0,980.3,49,3.8,68,0.06
2020-08-02T09:00:00Z,2020-08-02T08:30:00Z,PT30M,20.6,-86,0.8,17.7,129,639,304,433,362,835,17.7,83.4,0.0,980.5,51,4.0,62,0.06
2020-08-02T09:30:00Z,2020-08-02T09:00:00Z,PT30M,21.1,-90,0.0,17.6,134,719,408,542,479,908,17.7,80.4,0.0,980.7,53,3.9,55,0.06
2020-08-02T10:00:00Z,2020-08-02T09:30:00Z,PT30M,21.8,-94,0.0,17.5,142,764,500,642,591,947,17.7,76.8,0.0,980.9,55,3.5,49,0.06
2020-08-02T10:30:00Z,2020-08-02T10:00:00Z,PT30M,22.4,-99,0.0,17.5,148,799,585,733,694,973,17.8,73.7,0.0,981.2,57,2.9,43,0.06
2020-08-02T11:00:00Z,2020-08-02T10:30:00Z,PT30M,22.9,-105,0.0,17.4,152,825,661,813,786,990,18.0,71.1,0.0,981.5,58,2.1,37,0.06
2020-08-02T11:30:00Z,2020-08-02T11:00:00Z,PT30M,23.2,-112,0.0,17.3,156,845,726,882,864,1000,18.0,69.5,0.0,981.5,52,1.7,31,0.06
2020-08-02T12:00:00Z,2020-08-02T11:30:00Z,PT30M,23.4,-121,0.0,17.4,164,852,771,935,926,1004,17.9,69.1,0.0,981.4,37,1.9,25,0.06
2020-08-02T12:30:00Z,2020-08-02T12:00:00Z,PT30M,23.7,-135,0.0,17.6,176,848,796,972,968,1003,17.9,68.6,0.0,981.3,34,1.9,20,0.06
2020-08-02T13:00:00Z,2020-08-02T12:30:00Z,PT30M,23.9,-155,0.0,17.7,183,846,811,994,994,1002,18.0,68.1,0.0,981.2,43,1.8,16,0.06
2020-08-02T13:30:00Z,2020-08-02T13:00:00Z,PT30M,24.1,180,0.0,17.8,184,847,817,1001,1003,1002,18.1,67.9,0.0,981.1,54,1.7,15,0.06
2020-08-02T14:00:00Z,2020-08-02T13:30:00Z,PT30M,24.1,154,0.3,17.8,190,834,800,990,990,998,18.2,67.8,0.0,980.9,65,1.8,17,0.06
2020-08-02T14:30:00Z,2020-08-02T14:00:00Z,PT30M,24.0,134,6.0,17.7,295,656,616,910,903,936,18.2,67.7,0.0,980.8,74,1.8,20,0.06
2020-08-02T15:00:00Z,2020-08-02T14:30:00Z,PT30M,23.9,121,13.3,17.6,398,449,407,805,788,846,18.1,67.6,0.0,980.7,82,1.8,25,0.06
2020-08-02T15:30:00Z,2020-08-02T15:00:00Z,PT30M,23.8,112,28.9,17.5,518,120,105,623,594,641,18.0,67.7,0.0,980.5,93,1.7,31,0.06
2020-08-02T16:00:00Z,2020-08-02T15:30:00Z,PT30M,23.8,105,44.6,17.5,447,1,1,448,421,448,17.8,67.9,0.0,980.3,108,1.6,37,0.06
2020-08-02T16:30:00Z,2020-08-02T16:00:00Z,PT30M,23.9,99,50.9,17.5,356,0,0,356,334,356,17.9,67.5,0.0,980.2,110,1.4,43,0.06
2020-08-02T17:00:00Z,2020-08-02T16:30:00Z,PT30M,24.0,94,44.1,17.4,353,0,0,353,331,353,18.2,66.6,0.0,980.3,93,1.2,49,0.06
2020-08-02T17:30:00Z,2020-08-02T17:00:00Z,PT30M,23.6,90,27.5,17.4,334,97,52,386,358,450,18.5,67.9,0.0,980.4,58,1.2,56,0.06
2020-08-02T18:00:00Z,2020-08-02T17:30:00Z,PT30M,22.7,86,14.4,17.3,229,300,139,368,323,586,18.7,71.4,0.0,980.4,22,1.7,62,0.06
2020-08-02T18:30:00Z,2020-08-02T18:00:00Z,PT30M,22.0,82,13.3,17.2,177,275,104,281,235,509,18.6,74.2,0.0,980.3,22,2.2,68,0.06
2020-08-02T19:00:00Z,2020-08-02T18:30:00Z,PT30M,21.4,79,18.7,17.0,144,110,31,175,150,267,18.2,76.2,0.0,980.2,39,2.6,74,0.06
2020-08-02T19:30:00Z,2020-08-02T19:00:00Z,PT30M,20.7,75,20.2,16.9,87,10,2,89,83,95,17.9,78.6,0.0,980.2,49,3.1,81,0.06
2020-08-02T20:00:00Z,2020-08-02T19:30:00Z,PT30M,19.9,71,5.6,16.7,27,19,2,28,25,26,17.6,81.4,0.0,980.3,55,3.5,87,0.06
2020-08-02T20:30:00Z,2020-08-02T20:00:00Z,PT30M,19.3,67,0.0,16.5,0,1,0,0,0,0,17.4,83.7,0.0,980.5,61,3.7,92,0.06
2020-08-02T21:00:00Z,2020-08-02T20:30:00Z,PT30M,18.9,63,0.0,16.3,0,0,0,0,0,0,17.2,85.2,0.0,980.8,68,3.7,98,0.06
2020-08-02T21:30:00Z,2020-08-02T21:00:00Z,PT30M,18.6,58,2.8,16.2,0,0,0,0,0,0,17.1,85.9,0.0,981.1,72,3.7,104,0.06
2020-08-02T22:00:00Z,2020-08-02T21:30:00Z,PT30M,18.5,53,39.2,16.1,0,0,0,0,0,0,16.8,85.8,0.0,981.3,74,3.6,109,0.06
2020-08-02T22:30:00Z,2020-08-02T22:00:00Z,PT30M,18.5,47,40.7,16.0,0,0,0,0,0,0,16.5,85.5,0.0,981.5,74,3.5,114,0.06
2020-08-02T23:00:00Z,2020-08-02T22:30:00Z,PT30M,18.4,41,46.1,15.9,0,0,0,0,0,0,16.0,85.1,0.0,981.6,73,3.2,118,0.06
2020-08-02T23:30:00Z,2020-08-02T23:00:00Z,PT30M,18.4,34,47.3,15.9,0,0,0,0,0,0,15.4,85.1,0.0,981.6,69,3.2,122,0.06
2020-08-03T00:00:00Z,2020-08-02T23:30:00Z,PT30M,18.4,26,38.7,16.0,0,0,0,0,0,0,14.7,85.6,0.0,981.6,62,3.3,125,0.06
2020-08-03T00:30:00Z,2020-08-03T00:00:00Z,PT30M,18.4,18,9.9,16.0,0,0,0,0,0,0,14.2,85.9,0.0,981.5,60,3.3,128,0.06
2020-08-03T01:00:00Z,2020-08-03T00:30:00Z,PT30M,18.2,9,0.1,15.8,0,0,0,0,0,0,14.1,86.0,0.0,981.3,65,3.2,129,0.06
2020-08-03T01:30:00Z,2020-08-03T01:00:00Z,PT30M,18.1,0,0.0,15.7,0,0,0,0,0,0,14.1,85.9,0.0,981.0,67,3.0,129,0.06
2020-08-03T02:00:00Z,2020-08-03T01:30:00Z,PT30M,17.9,-9,0.0,15.5,0,0,0,0,0,0,14.4,85.6,0.0,980.7,68,2.6,129,0.06
2020-08-03T02:30:00Z,2020-08-03T02:00:00Z,PT30M,17.8,-18,0.0,15.2,0,0,0,0,0,0,14.9,84.7,0.0,980.4,67,2.4,127,0.06
2020-08-03T03:00:00Z,2020-08-03T02:30:00Z,PT30M,17.8,-27,0.0,14.9,0,0,0,0,0,0,15.8,83.3,0.0,980.1,65,2.3,125,0.06
2020-08-03T03:30:00Z,2020-08-03T03:00:00Z,PT30M,17.7,-34,0.0,14.7,0,0,0,0,0,0,16.7,82.7,0.0,980.0,63,2.3,122,0.06
2020-08-03T04:00:00Z,2020-08-03T03:30:00Z,PT30M,17.6,-41,7.7,14.7,0,0,0,0,0,0,17.7,83.1,0.0,979.9,63,2.4,118,0.06
2020-08-03T04:30:00Z,2020-08-03T04:00:00Z,PT30M,17.5,-47,19.0,14.8,0,0,0,0,0,0,18.5,84.2,0.0,979.9,62,2.5,114,0.06
2020-08-03T05:00:00Z,2020-08-03T04:30:00Z,PT30M,17.4,-53,26.9,15.0,0,0,0,0,0,0,19.0,85.9,0.0,980.1,61,2.8,109,0.06
2020-08-03T05:30:00Z,2020-08-03T05:00:00Z,PT30M,17.5,-58,26.1,15.2,0,0,0,0,0,0,19.0,86.4,0.0,980.1,59,3.3,104,0.06
2020-08-03T06:00:00Z,2020-08-03T05:30:00Z,PT30M,17.6,-63,11.3,15.2,0,0,0,0,0,0,18.4,85.8,0.0,980.1,59,4.1,98,0.06
2020-08-03T06:30:00Z,2020-08-03T06:00:00Z,PT30M,17.7,-67,39.6,15.2,1,0,0,1,1,1,18.1,85.4,0.0,980.2,61,4.5,92,0.06
2020-08-03T07:00:00Z,2020-08-03T06:30:00Z,PT30M,17.7,-71,14.2,15.2,22,126,12,35,18,29,18.1,85.3,0.0,980.5,66,4.3,86,0.06
2020-08-03T07:30:00Z,2020-08-03T07:00:00Z,PT30M,17.9,-75,13.3,15.1,77,192,32,109,72,175,17.9,83.7,0.0,980.6,68,3.9,80,0.06
2020-08-03T08:00:00Z,2020-08-03T07:30:00Z,PT30M,18.2,-79,13.8,14.9,121,298,81,202,148,428,17.5,80.8,0.0,980.6,65,3.3,74,0.06
2020-08-03T08:30:00Z,2020-08-03T08:00:00Z,PT30M,18.7,-83,18.6,14.8,183,271,98,280,234,509,17.0,77.9,0.0,980.6,59,2.8,68,0.06
2020-08-03T09:00:00Z,2020-08-03T08:30:00Z,PT30M,19.4,-86,33.5,14.8,292,26,13,305,285,325,16.5,74.9,0.0,980.5,49,2.3,62,0.06
2020-08-03T09:30:00Z,2020-08-03T09:00:00Z,PT30M,20.2,-90,21.4,14.8,278,289,169,448,411,607,15.9,71.0,0.0,980.5,43,2.0,56,0.06
2020-08-03T10:00:00Z,2020-08-03T09:30:00Z,PT30M,21.1,-95,2.8,14.6,127,795,522,649,599,959,15.3,66.3,0.0,980.3,43,1.7,49,0.06
2020-08-03T10:30:00Z,2020-08-03T10:00:00Z,PT30M,21.8,-99,0.0,14.5,95,907,663,758,720,1019,15.0,62.9,0.0,980.3,51,1.4,43,0.06
2020-08-03T11:00:00Z,2020-08-03T10:30:00Z,PT30M,22.4,-105,0.0,14.4,97,928,742,840,814,1030,14.8,60.7,0.0,980.4,70,1.2,37,0.06
2020-08-03T11:30:00Z,2020-08-03T11:00:00Z,PT30M,22.8,-112,0.0,14.3,99,944,810,909,894,1035,14.8,58.9,0.0,980.4,49,1.4,31,0.06
2020-08-03T12:00:00Z,2020-08-03T11:30:00Z,PT30M,23.2,-122,0.0,14.3,101,955,864,964,958,1037,15.1,57.3,0.0,980.4,21,2.6,25,0.06
2020-08-03T12:30:00Z,2020-08-03T12:00:00Z,PT30M,23.5,-135,0.0,14.3,101,964,904,1005,1006,1039,15.1,56.1,0.0,980.3,21,3.1,20,0.06
2020-08-03T13:00:00Z,2020-08-03T12:30:00Z,PT30M,23.8,-155,0.0,14.3,101,970,929,1030,1035,1039,14.9,55.3,0.0,980.1,35,2.8,17,0.06
2020-08-03T13:30:00Z,2020-08-03T13:00:00Z,PT30M,24.0,180,0.0,14.4,101,972,937,1038,1045,1039,15.0,55.0,0.0,980.0,53,2.3,15,0.06
2020-08-03T14:00:00Z,2020-08-03T13:30:00Z,PT30M,24.1,154,0.0,14.5,101,970,928,1029,1034,1039,15.2,55.0,0.0,980.0,82,1.9,17,0.06
2020-08-03T14:30:00Z,2020-08-03T14:00:00Z,PT30M,24.1,135,0.0,14.7,100,964,903,1003,1004,1038,15.5,55.5,0.0,979.9,106,1.8,20,0.06
2020-08-03T15:00:00Z,2020-08-03T14:30:00Z,PT30M,24.2,121,0.0,15.0,98,956,863,961,955,1036,15.8,56.5,0.0,979.7,125,1.5,25,0.06
2020-08-03T15:30:00Z,2020-08-03T15:00:00Z,PT30M,24.0,112,0.0,15.3,95,947,810,905,890,1033,16.2,58.0,0.0,979.6,134,1.3,31,0.06
2020-08-03T16:00:00Z,2020-08-03T15:30:00Z,PT30M,23.7,105,0.0,15.5,92,930,742,834,809,1027,16.8,60.1,0.0,979.4,126,1.1,37,0.06
2020-08-03T16:30:00Z,2020-08-03T16:00:00Z,PT30M,23.3,99,0.0,15.7,91,907,661,751,713,1015,17.4,62.3,0.0,979.4,113,1.0,43,0.06
2020-08-03T17:00:00Z,2020-08-03T16:30:00Z,PT30M,22.9,95,0.0,15.9,89,877,570,658,607,996,18.2,64.4,0.0,979.4,90,0.8,49,0.06
2020-08-03T17:30:00Z,2020-08-03T17:00:00Z,PT30M,22.5,90,0.0,16.0,86,840,472,558,493,968,18.6,66.9,0.0,979.2,42,1.4,56,0.06
2020-08-03T18:00:00Z,2020-08-03T17:30:00Z,PT30M,22.0,86,0.0,16.3,81,791,371,452,374,926,18.8,70.0,0.0,978.9,25,3.0,62,0.06
2020-08-03T18:30:00Z,2020-08-03T18:00:00Z,PT30M,21.6,83,0.0,16.6,74,719,266,341,253,852,19.9,73.2,0.0,978.7,28,3.7,68,0.06
2020-08-03T19:00:00Z,2020-08-03T18:30:00Z,PT30M,21.2,79,0.0,16.9,64,610,164,228,137,635,21.8,76.7,0.0,978.7,41,3.6,75,0.06
2020-08-03T19:30:00Z,2020-08-03T19:00:00Z,PT30M,20.7,75,0.0,17.1,47,439,74,120,46,263,23.0,79.8,0.0,978.8,52,3.5,81,0.06
2020-08-03T20:00:00Z,2020-08-03T19:30:00Z,PT30M,20.2,71,0.0,17.1,20,141,14,33,16,28,23.5,82.5,0.0,978.9,60,3.3,87,0.06
2020-08-03T20:30:00Z,2020-08-03T20:00:00Z,PT30M,19.8,67,0.0,17.1,0,1,0,0,0,0,23.5,84.7,0.0,979.0,64,3.2,93,0.06
2020-08-03T21:00:00Z,2020-08-03T20:30:00Z,PT30M,19.4,63,0.0,17.0,0,0,0,0,0,0,23.1,86.2,0.0,979.1,64,3.1,98,0.06
2020-08-03T21:30:00Z,2020-08-03T21:00:00Z,PT30M,19.2,58,0.0,17.0,0,0,0,0,0,0,22.9,87.0,0.0,979.2,62,3.1,104,0.06
2020-08-03T22:00:00Z,2020-08-03T21:30:00Z,PT30M,19.1,53,0.0,16.9,0,0,0,0,0,0,22.9,87.1,0.0,979.3,58,3.1,109,0.06
2020-08-03T22:30:00Z,2020-08-03T22:00:00Z,PT30M,19.1,47,0.0,17.0,0,0,0,0,0,0,22.9,87.6,0.0,979.4,57,3.1,114,0.06
2020-08-03T23:00:00Z,2020-08-03T22:30:00Z,PT30M,19.1,41,0.0,17.1,0,0,0,0,0,0,23.1,88.4,0.0,979.5,57,2.9,118,0.06
2020-08-03T23:30:00Z,2020-08-03T23:00:00Z,PT30M,19.3,34,0.0,17.3,0,0,0,0,0,0,23.1,88.5,0.0,979.5,54,2.7,122,0.06
2020-08-04T00:00:00Z,2020-08-03T23:30:00Z,PT30M,19.6,26,2.4,17.5,0,0,0,0,0,0,22.9,87.9,0.0,979.4,47,2.4,125,0.06
2020-08-04T00:30:00Z,2020-08-04T00:00:00Z,PT30M,19.8,18,5.9,17.6,0,0,0,0,0,0,23.1,87.6,0.0,979.2,47,2.3,128,0.06
2020-08-04T01:00:00Z,2020-08-04T00:30:00Z,PT30M,19.7,9,8.1,17.6,0,0,0,0,0,0,23.7,87.7,0.0,979.0,55,2.4,129,0.06
2020-08-04T01:30:00Z,2020-08-04T01:00:00Z,PT30M,19.7,0,0.2,17.6,0,0,0,0,0,0,24.0,87.5,0.0,978.7,61,2.6,130,0.06
2020-08-04T02:00:00Z,2020-08-04T01:30:00Z,PT30M,19.7,-9,0.0,17.5,0,0,0,0,0,0,24.0,87.1,0.0,978.2,65,2.7,129,0.06
2020-08-04T02:30:00Z,2020-08-04T02:00:00Z,PT30M,19.6,-18,0.0,17.4,0,0,0,0,0,0,24.1,87.1,0.0,977.9,66,2.8,128,0.06
2020-08-04T03:00:00Z,2020-08-04T02:30:00Z,PT30M,19.4,-27,0.0,17.3,0,0,0,0,0,0,24.1,87.5,0.0,977.6,66,2.9,125,0.06
2020-08-04T03:30:00Z,2020-08-04T03:00:00Z,PT30M,19.2,-34,11.9,17.2,0,0,0,0,0,0,24.1,87.7,0.0,977.4,65,2.9,122,0.06
2020-08-04T04:00:00Z,2020-08-04T03:30:00Z,PT30M,19.2,-41,7.1,17.1,0,0,0,0,0,0,24.2,87.7,0.0,977.2,63,2.9,118,0.06
2020-08-04T04:30:00Z,2020-08-04T04:00:00Z,PT30M,19.2,-48,6.1,17.1,0,0,0,0,0,0,24.1,87.7,0.0,977.1,62,2.9,114,0.06
2020-08-04T05:00:00Z,2020-08-04T04:30:00Z,PT30M,19.2,-53,1.8,17.1,0,0,0,0,0,0,23.9,87.7,0.0,977.0,63,2.8,109,0.06
2020-08-04T05:30:00Z,2020-08-04T05:00:00Z,PT30M,19.3,-58,4.3,17.2,0,0,0,0,0,0,23.8,87.8,0.0,976.9,65,2.7,104,0.06
2020-08-04T06:00:00Z,2020-08-04T05:30:00Z,PT30M,19.5,-63,0.0,17.4,0,0,0,0,0,0,23.7,87.8,0.0,976.7,66,2.6,98,0.06
2020-08-04T06:30:00Z,2020-08-04T06:00:00Z,PT30M,19.6,-67,9.1,17.5,1,2,0,1,1,1,23.8,87.4,0.0,976.6,68,2.5,93,0.06
2020-08-04T07:00:00Z,2020-08-04T06:30:00Z,PT30M,19.6,-71,5.1,17.4,24,81,8,32,21,32,24.2,86.7,0.0,976.8,73,2.2,87,0.06
2020-08-04T07:30:00Z,2020-08-04T07:00:00Z,PT30M,19.8,-75,2.1,17.3,51,401,70,121,53,265,24.4,85.7,0.0,976.9,70,1.9,81,0.06
2020-08-04T08:00:00Z,2020-08-04T07:30:00Z,PT30M,20.1,-79,0.0,17.4,65,601,163,228,140,634,24.6,84.3,0.0,976.9,57,1.6,74,0.06
2020-08-04T08:30:00Z,2020-08-04T08:00:00Z,PT30M,20.5,-83,0.0,17.4,77,700,261,338,253,837,24.8,82.3,0.0,977.0,49,1.5,68,0.06
2020-08-04T09:00:00Z,2020-08-04T08:30:00Z,PT30M,21.0,-87,0.0,17.3,85,767,361,446,372,906,24.8,79.6,0.0,977.2,50,1.5,62,0.06
2020-08-04T09:30:00Z,2020-08-04T09:00:00Z,PT30M,21.5,-91,0.0,17.3,91,814,460,551,489,948,24.8,77.1,0.0,977.2,59,1.3,56,0.06
2020-08-04T10:00:00Z,2020-08-04T09:30:00Z,PT30M,22.1,-95,0.0,17.4,96,849,553,649,600,976,24.7,74.8,0.0,977.1,81,1.2,49,0.06
2020-08-04T10:30:00Z,2020-08-04T10:00:00Z,PT30M,22.6,-100,0.0,17.5,99,876,640,739,703,993,24.7,72.7,0.0,977.1,102,1.0,43,0.06
2020-08-04T11:00:00Z,2020-08-04T10:30:00Z,PT30M,23.2,-106,0.0,17.6,102,897,716,818,795,1004,24.8,70.7,0.0,977.2,121,0.8,37,0.06
2020-08-04T11:30:00Z,2020-08-04T11:00:00Z,PT30M,23.7,-113,0.0,17.6,104,914,783,887,875,1010,24.5,68.9,0.0,977.3,66,0.6,31,0.06
2020-08-04T12:00:00Z,2020-08-04T11:30:00Z,PT30M,24.1,-122,0.0,17.6,104,930,840,944,940,1015,24.0,67.3,0.0,977.2,17,1.9,25,0.06
2020-08-04T12:30:00Z,2020-08-04T12:00:00Z,PT30M,24.4,-136,0.0,17.7,102,943,883,985,988,1018,24.0,66.3,0.0,977.1,19,2.8,21,0.06
2020-08-04T13:00:00Z,2020-08-04T12:30:00Z,PT30M,24.5,-155,0.0,17.7,101,949,907,1009,1016,1018,24.5,65.9,0.0,976.8,32,3.0,17,0.06
2020-08-04T13:30:00Z,2020-08-04T13:00:00Z,PT30M,24.7,179,0.0,17.9,101,950,915,1016,1024,1017,24.9,66.0,0.0,976.7,40,3.0,16,0.06
2020-08-04T14:00:00Z,2020-08-04T13:30:00Z,PT30M,24.7,155,0.0,18.1,101,948,906,1007,1014,1017,25.1,66.7,0.0,976.5,47,2.8,17,0.06
2020-08-04T14:30:00Z,2020-08-04T14:00:00Z,PT30M,24.5,135,0.0,18.1,100,944,883,982,985,1017,25.2,67.5,0.0,976.4,53,2.6,21,0.06
2020-08-04T15:00:00Z,2020-08-04T14:30:00Z,PT30M,24.2,122,0.0,18.0,98,936,844,942,938,1016,25.2,68.3,0.0,976.2,57,2.4,26,0.06
2020-08-04T15:30:00Z,2020-08-04T15:00:00Z,PT30M,23.8,112,0.0,17.9,96,925,791,887,874,1013,25.1,69.3,0.0,976.1,58,2.3,31,0.06
2020-08-04T16:00:00Z,2020-08-04T15:30:00Z,PT30M,23.5,105,0.0,17.8,93,911,725,818,795,1008,24.9,70.7,0.0,976.1,55,2.4,37,0.06
2020-08-04T16:30:00Z,2020-08-04T16:00:00Z,PT30M,23.1,100,0.0,17.7,90,893,649,739,703,999,24.7,71.7,0.0,976.0,53,2.5,43,0.06
2020-08-04T17:00:00Z,2020-08-04T16:30:00Z,PT30M,22.8,95,0.0,17.6,85,871,564,649,600,984,24.4,72.5,0.0,976.0,52,2.5,50,0.06
2020-08-04T17:30:00Z,2020-08-04T17:00:00Z,PT30M,22.6,91,0.0,17.5,80,842,472,552,489,962,23.8,73.0,0.0,975.9,42,2.6,56,0.06
2020-08-04T18:00:00Z,2020-08-04T17:30:00Z,PT30M,22.5,87,0.0,17.5,74,804,375,449,372,928,22.9,73.5,0.0,975.8,26,2.8,62,0.06
2020-08-04T18:30:00Z,2020-08-04T18:00:00Z,PT30M,22.3,83,0.0,17.6,66,747,274,340,253,866,22.5,74.7,0.0,975.7,25,3.2,69,0.06
2020-08-04T19:00:00Z,2020-08-04T18:30:00Z,PT30M,21.8,79,0.0,17.6,56,656,174,230,136,657,22.6,76.7,0.0,975.7,35,3.6,75,0.06
2020-08-04T19:30:00Z,2020-08-04T19:00:00Z,PT30M,21.2,75,0.0,17.5,41,501,82,123,42,277,22.6,79.4,0.0,975.7,43,3.8,81,0.06
2020-08-04T20:00:00Z,2020-08-04T19:30:00Z,PT30M,20.5,71,0.0,17.4,18,177,17,34,13,26,22.4,82.7,0.0,975.8,52,3.8,87,0.06
2020-08-04T20:30:00Z,2020-08-04T20:00:00Z,PT30M,19.9,67,0.0,17.2,0,1,0,0,0,0,22.2,84.5,0.0,975.8,56,3.7,93,0.06
2020-08-04T21:00:00Z,2020-08-04T20:30:00Z,PT30M,19.5,63,0.0,16.9,0,0,0,0,0,0,22.2,84.6,0.0,975.9,57,3.7,99,0.06
2020-08-04T21:30:00Z,2020-08-04T21:00:00Z,PT30M,19.3,58,0.0,16.6,0,0,0,0,0,0,22.1,84.3,0.0,976.0,57,3.7,104,0.06
2020-08-04T22:00:00Z,2020-08-04T21:30:00Z,PT30M,19.3,53,0.0,16.5,0,0,0,0,0,0,22.0,83.8,0.0,976.0,57,3.8,109,0.06
2020-08-04T22:30:00Z,2020-08-04T22:00:00Z,PT30M,19.2,48,0.0,16.3,0,0,0,0,0,0,21.9,83.3,0.0,976.1,58,3.8,114,0.06
2020-08-04T23:00:00Z,2020-08-04T22:30:00Z,PT30M,19.2,41,0.0,16.3,0,0,0,0,0,0,21.8,82.9,0.0,976.3,58,3.6,119,0.06
2020-08-04T23:30:00Z,2020-08-04T23:00:00Z,PT30M,19.3,34,0.0,16.5,0,0,0,0,0,0,21.4,83.8,0.0,976.3,58,3.6,122,0.06
2020-08-05T00:00:00Z,2020-08-04T23:30:00Z,PT30M,19.3,27,0.0,16.9,0,0,0,0,0,0,20.8,86.1,0.0,976.1,56,3.7,126,0.06
2020-08-05T00:30:00Z,2020-08-05T00:00:00Z,PT30M,19.3,18,4.0,17.2,0,0,0,0,0,0,20.7,87.8,0.0,975.9,56,3.6,128,0.06
2020-08-05T01:00:00Z,2020-08-05T00:30:00Z,PT30M,19.2,9,12.4,17.3,0,0,0,0,0,0,21.1,88.7,0.0,975.7,58,3.5,130,0.06
2020-08-05T01:30:00Z,2020-08-05T01:00:00Z,PT30M,19.2,0,33.8,17.4,0,0,0,0,0,0,21.4,89.2,0.0,975.4,59,3.3,130,0.06
2020-08-05T02:00:00Z,2020-08-05T01:30:00Z,PT30M,19.2,-9,39.4,17.4,0,0,0,0,0,0,21.6,89.2,0.0,974.9,58,3.2,129,0.06
2020-08-05T02:30:00Z,2020-08-05T02:00:00Z,PT30M,19.2,-18,17.2,17.3,0,0,0,0,0,0,21.6,88.9,0.0,974.4,57,3.1,128,0.07
2020-08-05T03:00:00Z,2020-08-05T02:30:00Z,PT30M,19.2,-27,31.2,17.2,0,0,0,0,0,0,21.6,88.3,0.0,974.1,57,3.0,126,0.07
2020-08-05T03:30:00Z,2020-08-05T03:00:00Z,PT30M,19.1,-35,43.8,17.0,0,0,0,0,0,0,21.6,87.7,0.0,974.0,58,2.9,122,0.07
2020-08-05T04:00:00Z,2020-08-05T03:30:00Z,PT30M,19.0,-42,38.2,16.8,0,0,0,0,0,0,21.6,87.0,0.0,974.0,58,3.0,118,0.07
2020-08-05T04:30:00Z,2020-08-05T04:00:00Z,PT30M,18.9,-48,29.0,16.6,0,0,0,0,0,0,21.7,86.7,0.0,974.1,60,3.0,114,0.07
2020-08-05T05:00:00Z,2020-08-05T04:30:00Z,PT30M,18.9,-54,32.1,16.6,0,0,0,0,0,0,21.7,86.6,0.0,974.2,63,3.0,109,0.07
2020-08-05T05:30:00Z,2020-08-05T05:00:00Z,PT30M,18.9,-59,26.7,16.7,0,0,0,0,0,0,21.5,86.9,0.0,974.3,62,3.2,104,0.07
2020-08-05T06:00:00Z,2020-08-05T05:30:00Z,PT30M,19.1,-63,0.4,17.0,0,0,0,0,0,0,21.1,87.6,0.0,974.3,58,3.5,98,0.07
2020-08-05T06:30:00Z,2020-08-05T06:00:00Z,PT30M,19.2,-68,15.6,17.2,1,0,0,1,1,1,21.1,88.1,0.0,974.3,58,3.6,93,0.07
2020-08-05T07:00:00Z,2020-08-05T06:30:00Z,PT30M,19.2,-72,22.4,17.2,24,44,5,29,21,35,21.5,88.2,0.0,974.4,61,3.3,87,0.07
2020-08-05T07:30:00Z,2020-08-05T07:00:00Z,PT30M,19.4,-76,6.0,17.3,56,372,63,118,55,249,21.9,87.6,0.0,974.5,64,2.9,81,0.07
2020-08-05T08:00:00Z,2020-08-05T07:30:00Z,PT30M,19.8,-79,1.6,17.4,63,613,166,229,142,643,22.2,86.1,0.0,974.7,64,2.4,75,0.07
2020-08-05T08:30:00Z,2020-08-05T08:00:00Z,PT30M,20.3,-83,3.1,17.4,89,664,241,330,250,808,22.5,83.7,0.0,974.8,60,1.9,68,0.07
2020-08-05T09:00:00Z,2020-08-05T08:30:00Z,PT30M,20.9,-87,31.5,17.4,263,100,43,306,280,383,22.8,80.3,0.0,974.9,45,1.4,62,0.07
2020-08-05T09:30:00Z,2020-08-05T09:00:00Z,PT30M,21.5,-91,55.5,17.4,245,0,0,245,230,245,23.1,77.6,0.0,975.0,24,1.1,56,0.07
2020-08-05T10:00:00Z,2020-08-05T09:30:00Z,PT30M,22.0,-95,71.0,17.5,189,0,0,189,178,189,23.4,75.6,0.0,975.2,2,1.1,49,0.07
2020-08-05T10:30:00Z,2020-08-05T10:00:00Z,PT30M,22.6,-100,74.3,17.7,191,0,0,191,179,191,23.6,73.8,0.0,975.3,353,1.2,43,0.07
